	Fret_1	Fret_2	Fret_3	Fret_4	Fret_5	Fret_6	Fret_7	Fret_8	Fret_9	Fret_10	Fret_11	Fret_12	Fret_13	Fret_14	Fret_15	Fret_16	Fret_17	Fret_18	Fret_19	Fret_20	Fret_21	Fret_22	Fret_23	Fret_24	Fret_25	Fret_26	Fret_27	Fret_28	Fret_29	Fret_30	Fret_31	Fret_32	Fret_33	Fret_34	Fret_35	Fret_36	Fret_37	Fret_38	Fret_39
10	0.4473639333333333	0.2553272	0.6257560000000001	0.3212935333333333	0.5434960666666667	0.27105526666666674	0.8273209666666667	0.5166690333333334	0.5995968333333332	0.3822159666666667	0.5126609333333333	0.7238778	0.5488767999999999	0.4835338666666666	0.5232815000000001	0.48331553333333327	0.4314726	0.38292013333333336	0.5269577333333334	0.5953805666666666	0.6353388333333334	0.5074119	0.7141866333333332	0.23346350000000005	0.9603743666666666	0.4997875333333333	0.5516607666666667	0.4946593666666666	0.33677823333333334	0.5383759666666666	0.2537355666666667	0.5066675666666667	0.6007714666666667	0.28978839999999995	0.09090200233333334	0.6749882666666668	0.5445985333333333	0.7385214333333332	0.44538536666666667
11	0.4413589	0.23188806666666664	0.5862709	0.2810236	0.5479816666666667	0.32783273333333335	0.7939158333333333	0.5065100333333333	0.6838635999999999	0.4683420666666666	0.4790490666666667	0.6621477000000001	0.5628683333333333	0.47029613333333337	0.5327856	0.48257463333333334	0.38252679999999994	0.43915550000000003	0.5294148666666667	0.6348656	0.574161	0.44465273333333327	0.7108572999999999	0.23389646666666666	1.0002289666666666	0.5741562	0.5560544	0.45054539999999993	0.29779153333333336	0.5265415666666666	0.2509701	0.49321630000000005	0.5735323	0.33395176666666665	0.069079769	0.6992332	0.5464251	0.7034678	0.4705690333333333
12	0.49396766666666664	0.25257313333333337	0.6814406666666667	0.4396888666666667	0.5333307666666667	0.3398049	0.8094667666666666	0.5310934	0.7501137333333333	0.5216748999999999	0.48854443333333336	0.6018602666666667	0.5617127333333333	0.4969373666666667	0.42966489999999996	0.497625	0.3319938	0.4705066	0.5857358	0.6505448	0.5718170666666667	0.4120915666666667	0.7365761666666666	0.229164	1.0114486333333332	0.6118242666666666	0.5421089333333334	0.4199733666666667	0.29917153333333335	0.5076364999999999	0.2774906666666666	0.5407775	0.6156704333333333	0.35427723333333333	0.07817356566666665	0.7519546	0.582216	0.7371087333333333	0.5012632666666667
13	0.4528081	0.26751036666666667	0.6418391666666666	0.4691868333333333	0.46699903333333337	0.33567016666666666	0.8079817	0.5495638666666667	0.7807611333333333	0.5786310333333333	0.5132414333333334	0.5636815666666667	0.5606380333333333	0.4914507000000001	0.45132386666666663	0.5033037666666667	0.31689016666666664	0.5520254333333333	0.5934217666666667	0.7161094	0.6251465333333334	0.41736179999999995	0.7163970000000001	0.29401483333333334	0.9584804333333333	0.6825886333333333	0.5183818	0.39358946666666667	0.2805343	0.49443116666666675	0.27468446666666674	0.5596106333333334	0.5988377666666667	0.34845383333333335	0.08018214866666666	0.7501277000000001	0.5549048	0.7373586	0.47063816666666664
14	0.5144726333333334	0.3219781333333333	0.6366966000000001	0.4815798	0.4632832	0.3658276999999999	0.8815069333333335	0.5758888	0.7405466666666666	0.6229649666666667	0.5525289333333333	0.5999251666666666	0.5303336666666667	0.5170525666666667	0.4104865	0.4599250333333333	0.30298383333333334	0.5937529	0.6059192999999999	0.6948367000000001	0.6697764333333334	0.4148296	0.7634814	0.3422506	0.9503923333333333	0.6127060333333334	0.5066017333333334	0.4048211666666666	0.2721677	0.5258284333333333	0.27553846666666665	0.5868144000000001	0.6436130333333333	0.3000633	0.086318882	0.7587859666666666	0.520476	0.7267223333333334	0.46660623333333334
15	0.47126023333333333	0.28411296666666663	0.5552273	0.3503709	0.5600713666666667	0.3539598666666666	0.8039887666666666	0.5795551	0.7041584666666667	0.6784148333333332	0.5461657333333333	0.6125742	0.4664819	0.4975580333333333	0.4591167333333333	0.3524871333333333	0.28345803333333336	0.6545842333333334	0.5538223	0.6610011333333333	0.6423774	0.41514840000000003	0.7351846666666667	0.31992983333333336	0.9460483333333333	0.5475427	0.5153530666666667	0.3976856	0.2755458	0.5525535333333332	0.2543711	0.6612893999999999	0.6227907	0.2361673	0.10175688199999999	0.7403371333333334	0.5407593666666667	0.6998278333333333	0.4803629333333333
16	0.5263027333333333	0.2148424666666667	0.5946303666666666	0.35727746666666665	0.6354926000000001	0.38664056666666663	0.7212930333333333	0.5779963	0.6562834	0.6666132666666665	0.5877603333333333	0.6210232333333333	0.3254593666666667	0.5072245	0.44946166666666665	0.32581803333333337	0.2532464	0.6781104333333333	0.5945539333333333	0.6196037	0.6375754666666666	0.41907040000000007	0.7460384666666666	0.34694050000000004	0.9600903666666668	0.5161094333333334	0.5443704333333333	0.398661	0.2966927666666667	0.5934574333333332	0.2951602	0.7066663000000001	0.6428043	0.22085203333333334	0.17022353333333332	0.7669243333333333	0.5711479333333334	0.6690220666666667	0.5420537666666666
17	0.4685985	0.17945600000000003	0.6222480666666667	0.3908467666666667	0.6463924	0.2847815333333334	0.7275657333333333	0.5686956666666666	0.6338900666666666	0.6542938333333334	0.5554237666666667	0.6290928	0.28463483333333334	0.45516103333333335	0.48669046666666665	0.3995906	0.23185226666666667	0.7126351999999999	0.5678143999999999	0.6386529333333333	0.6391757666666668	0.4178772333333334	0.6720277666666666	0.37262233333333333	0.9316499333333335	0.568702	0.5614161333333333	0.39511576666666665	0.3226287	0.5779472	0.3041222	0.6869312	0.5955714666666667	0.2509320666666666	0.23012693333333334	0.7749615666666667	0.6023457	0.7345322	0.5824272
18	0.4523411	0.17148816666666666	0.6602785999999999	0.4585983333333334	0.5629672666666666	0.2037766	0.8055382333333333	0.5638553666666667	0.6476345	0.6218347	0.5047308999999999	0.6238456666666666	0.20631560000000002	0.3905030333333333	0.47311449999999994	0.5326347333333332	0.22322350000000002	0.7474011333333334	0.5780195333333333	0.6769551666666667	0.6301519333333334	0.4104068	0.7502528333333333	0.3915485666666667	0.8381641000000001	0.6115657666666667	0.5619358333333334	0.37935006666666665	0.31458769999999997	0.5396379	0.3134569333333333	0.6547737666666668	0.5864543333333333	0.3048917666666667	0.2786632	0.7592021999999999	0.5846851333333333	0.7594895666666668	0.6425016666666667
19	0.3956914333333333	0.2448799666666667	0.6102928666666667	0.3861606	0.4886846333333333	0.13350413333333333	0.9089525333333333	0.5319656333333334	0.6206203000000001	0.6560844333333333	0.42476470000000005	0.6211304666666666	0.3114028	0.37939446666666665	0.45218306666666663	0.5077284666666667	0.1977932	0.7774898666666666	0.5759968666666667	0.6936519666666667	0.5539233333333334	0.4176488	0.7447014333333333	0.37382756666666667	0.8397538999999999	0.6232015999999999	0.5184058666666668	0.41585469999999997	0.32580596666666667	0.4793698	0.2664715	0.7010357666666667	0.5824474666666667	0.34357393333333336	0.29552120000000004	0.7184263333333334	0.5979463333333334	0.8130873666666667	0.6782626333333334
20	0.42001886666666666	0.3123976	0.6282249666666666	0.35954803333333335	0.5146724	0.2230365	0.9019958666666666	0.5218062	0.6520729333333334	0.6484689333333333	0.4474085666666667	0.598161	0.3599796333333333	0.4026651666666667	0.4376697	0.4623614	0.2275645666666667	0.7786411666666666	0.6066289000000001	0.7086088666666667	0.42558076666666667	0.5148751333333333	0.7780192666666667	0.3338143	0.8891391333333333	0.6662810666666666	0.5105929333333333	0.4207496333333333	0.32099126666666666	0.5002574999999999	0.23674183333333332	0.7220018666666667	0.6638844333333334	0.37022819999999995	0.26847556666666667	0.7118183	0.5965466333333334	0.7642259333333333	0.6867856333333333
21	0.5229015333333333	0.25799193333333337	0.6006445333333333	0.3427793333333333	0.49370800000000004	0.22807019999999997	0.9410561666666667	0.5398498666666667	0.6063720666666667	0.7188463	0.4882221	0.5713844333333333	0.5057668666666666	0.4713501666666667	0.4429261	0.41917240000000006	0.23213556666666668	0.7620616	0.5916133333333334	0.7128285999999999	0.28999743333333333	0.48073036666666663	0.7694954333333334	0.31513366666666665	0.9751499666666666	0.6251432	0.5307253333333334	0.4752957	0.2739336666666667	0.5073463333333333	0.2031494	0.7085046	0.6805966	0.35695266666666664	0.25505666666666665	0.7128492333333334	0.6110718333333334	0.7494705666666667	0.6842614333333333
22	0.6081712666666667	0.11895343000000003	0.6042707333333333	0.34568356666666666	0.47311316666666664	0.25747543333333334	0.9180503999999999	0.5898613666666667	0.7135060333333333	0.6906479333333332	0.5065163666666667	0.5419982999999999	0.5356024	0.47927283333333337	0.4810893333333333	0.41851210000000005	0.24441373333333336	0.7672226666666667	0.6091319333333334	0.6630346	0.15673535000000002	0.42961160000000004	0.8072218666666666	0.2636129	1.0118409999999998	0.49927213333333337	0.5475431	0.4996636333333333	0.2020212	0.5418179333333333	0.2037994333333333	0.6563875	0.6653776666666668	0.3152677333333333	0.24777323333333331	0.7270523999999999	0.6022082666666667	0.7262218333333333	0.6315007666666667
23	0.5634949666666668	-0.06793223666666666	0.5805689666666667	0.3753672333333333	0.4478016333333333	0.1923670333333333	0.8007757333333334	0.6055818	0.7764799333333333	0.7101012333333333	0.5179564666666666	0.5483147666666667	0.5333587	0.4858714	0.4848965333333333	0.4018901	0.2655867	0.765805	0.6101281333333333	0.6164783666666667	0.13008261666666665	0.33961949999999996	0.8106909999999999	0.2490611	0.9929764999999998	0.4142871333333333	0.5479016	0.5310045	0.17019603333333333	0.5219995333333334	0.1970064	0.6609371333333334	0.6312099666666665	0.32023166666666664	0.26715969999999994	0.7312052666666667	0.6408172666666666	0.7602465666666666	0.5894087666666666
24	0.45454253333333333	-0.07935698666666667	0.5365083666666667	0.3546799	0.5032822	0.22651049999999998	0.8137042000000001	0.5672864666666667	0.8783012666666666	0.6768857333333335	0.5139038666666667	0.5669377333333333	0.5102368666666667	0.4782088	0.49646613333333334	0.38770983333333336	0.25347006666666666	0.7879706333333334	0.5769363666666666	0.5628877666666666	0.12432214999999998	0.3224843666666667	0.7274879666666666	0.23420240000000003	0.9907338333333332	0.44353233333333336	0.5613467666666666	0.5447930333333333	0.2099378666666667	0.5113180333333334	0.2530635	0.6536284	0.6085069	0.33557410000000004	0.2614373333333333	0.7238295333333333	0.6753159000000001	0.7903242666666666	0.5470112666666667
25	0.3444975666666667	0.11346931666666665	0.5430925000000001	0.4018053666666667	0.5553985333333332	0.23113930000000002	0.8335068666666666	0.5424326666666667	0.8452953	0.7088509666666667	0.5668172666666668	0.5787999333333333	0.5034056333333333	0.579639	0.44457706666666663	0.4047205	0.2614627666666667	0.7367979	0.5446302333333333	0.5900453	0.1909744	0.3214308666666667	0.6627052	0.2961625666666667	0.9341794666666666	0.5054479	0.6088959	0.5200545	0.26245216666666665	0.4852549	0.2680942	0.678696	0.5818189666666665	0.3313698666666667	0.25720129999999997	0.7373393333333333	0.6772315	0.808714	0.5596936333333333
26	0.39439989999999997	0.32804904999999995	0.5390328333333333	0.3633170666666667	0.5652956333333332	0.22566756666666665	0.9196569666666666	0.5403474999999999	0.8184515666666666	0.7418736333333333	0.5812718666666666	0.5579411333333334	0.5006135	0.5724304333333333	0.4270395333333333	0.44272386666666663	0.22909066666666666	0.7246529666666667	0.48283849999999995	0.5634371333333333	0.1662349866666667	0.37100903333333335	0.7116593	0.3215054333333333	0.9229982	0.49143396666666667	0.6025044333333334	0.4927458666666667	0.27992666666666666	0.46950319999999995	0.3117345666666667	0.6849141333333333	0.5500159	0.28649273333333336	0.23015280000000002	0.732082	0.6707507000000001	0.7744163333333333	0.5604034333333333
27	0.45229553333333333	0.5041828333333332	0.5547293666666667	0.4042830333333334	0.5455683666666666	0.2298505333333333	0.9015977999999999	0.5310938666666666	0.7660877333333334	0.7644033666666666	0.5684158333333333	0.613479	0.5250429666666666	0.5842617	0.4450147	0.48661633333333326	0.23800293333333333	0.669126	0.4508311	0.5889884666666667	0.24478068666666672	0.4456166	0.7963713333333334	0.30319673333333336	0.9052524666666666	0.4883031666666667	0.5877492000000001	0.4693029	0.2668976	0.4375644333333333	0.3484637000000001	0.6450526333333334	0.5568694	0.2772884	0.18927946666666665	0.7359869666666666	0.6764401666666667	0.7957637666666666	0.5254620666666666
28	0.5050669666666666	0.4637390666666666	0.6578634	0.4435071333333333	0.5658944666666667	0.24403176666666662	0.8727339000000001	0.5284475333333333	0.7434654666666667	0.7644376999999999	0.5563007333333333	0.6356970666666667	0.5769664333333334	0.485794	0.4623458333333333	0.5273037666666666	0.24584506666666664	0.7168537333333332	0.4184335666666666	0.5578483	0.24461692	0.5246785666666668	0.8067867666666667	0.27209690000000003	0.8094248333333334	0.48324163333333336	0.6062919666666667	0.4568750666666667	0.2838156333333333	0.45484176666666665	0.4839267666666666	0.49577183333333324	0.5787667333333334	0.21723957333333335	0.18783813333333332	0.7275747333333333	0.6891554333333333	0.762895	0.49544876666666665
29	0.5343455	0.43159853333333337	0.8248737666666667	0.471199	0.6028214333333333	0.2628742333333333	0.9059095666666667	0.5309681	0.7163543	0.7868123666666668	0.48090306666666666	0.6474306333333333	0.5791518999999999	0.5118616666666667	0.4546615333333333	0.5174032666666667	0.26189746666666663	0.7382483	0.41938406666666667	0.6057175666666667	0.2590324666666666	0.5560713666666667	0.7334913333333333	0.29071933333333333	0.7330283999999999	0.5722769	0.6047440000000001	0.44619576666666666	0.31081206666666666	0.44608559999999997	0.5904065666666666	0.32862146666666664	0.6223594333333334	0.19120440666666663	0.2233915	0.7399513999999999	0.7022832333333334	0.8479861	0.4888580333333333
30	0.5313787333333333	0.4478821333333334	0.9809410666666666	0.4749123	0.6488626666666666	0.25025483333333337	0.9047023	0.5504052333333332	0.7804796	0.7594817333333334	0.5096166333333333	0.5958723333333333	0.5833642	0.5093125666666666	0.43034809999999996	0.4668200333333334	0.2680582	0.7818977666666668	0.4902092333333334	0.5723344	0.20375783333333333	0.5077691666666667	0.7247391666666667	0.3434491	0.6293591333333333	0.5000127666666666	0.6006644	0.4602587333333334	0.3391840666666666	0.5010369333333333	0.6138012333333333	0.19512386999999998	0.6464785333333333	0.12934344	0.27256183333333334	0.7720786666666667	0.6474877666666666	0.8645216333333333	0.5056714666666666
31	0.45267399999999997	0.480211	1.0085873666666667	0.43897466666666674	0.5975691333333333	0.2465571	0.8616033000000001	0.5630921333333333	0.781605	0.7607923333333334	0.5222423666666667	0.5915273666666666	0.5430168333333334	0.48044713333333333	0.4727597666666667	0.4635277666666667	0.2889829666666667	0.7421946333333334	0.4766837333333333	0.6135865666666667	0.1683492666666667	0.4193491333333333	0.6886581666666668	0.37230703333333337	0.5067877333333334	0.5064928666666667	0.5319574	0.4538550666666667	0.3324736333333333	0.4838598666666667	0.6077258999999999	0.10408038666666668	0.6318948	0.15726643333333334	0.3017572333333333	0.7954727666666667	0.6228803	0.8476391	0.5561622333333334
32	0.33349116666666667	0.5175401000000001	0.9187238999999999	0.4464772000000001	0.5778209	0.24702940000000004	0.8825831000000001	0.543092	0.7396344666666668	0.7503521000000001	0.5660105333333334	0.5875710666666666	0.5379874333333334	0.45840473333333337	0.4773039666666667	0.48441443333333334	0.28426123333333336	0.7183835666666667	0.47091843333333333	0.6082113666666666	0.17444496666666667	0.3651177666666667	0.710235	0.5166529	0.41339963333333335	0.41160560000000007	0.5525629666666667	0.4145153666666667	0.33341586666666667	0.4984044000000001	0.6463816666666666	0.06494919	0.6119728999999999	0.13090159	0.27757669999999995	0.7633384666666667	0.6069123333333334	0.7781542	0.6121256666666667
33	0.2967978	0.5079404666666666	0.8732457	0.40188906666666663	0.5788332333333334	0.27339033333333335	0.8930750666666666	0.5648787333333333	0.6432525666666666	0.7534623000000001	0.5665269333333334	0.5758670333333332	0.5025175000000001	0.4427886000000001	0.5310228	0.48523696666666666	0.2627361	0.7185880666666667	0.4379583333333333	0.6477791666666667	0.18659626666666665	0.3422671666666666	0.6645082000000001	0.49254176666666666	0.395793	0.35678940000000003	0.5317425	0.40565893333333336	0.31491073333333336	0.5040460666666667	0.7042426666666666	0.21649931999999997	0.5525876666666667	0.14575665666666668	0.28760546666666664	0.7380652666666667	0.6079057	0.7377039666666666	0.6158084
34	0.3633166666666667	0.4928164333333333	0.7928944666666666	0.4072938666666667	0.6138691	0.3057805666666667	0.9969239333333332	0.5788877666666666	0.6408843666666666	0.7786024333333333	0.5648855333333332	0.5526098666666667	0.5287113666666667	0.45432656666666665	0.4937293333333333	0.4635717666666666	0.24358160000000004	0.7233217333333334	0.4702897666666667	0.6620991333333333	0.18925913333333333	0.4091776	0.6863918999999999	0.4263725	0.5287480999999999	0.35572163333333334	0.5416060333333333	0.38675869999999996	0.32047703333333327	0.5298744666666667	0.6963971333333333	0.4380571033333333	0.5857147	0.09815122666666669	0.26450923333333337	0.7155076333333334	0.5427217	0.7640796	0.6168180333333333
35	0.4171873	0.44236226666666667	0.8032685666666666	0.3596845	0.6181880333333334	0.3417631666666667	0.9692988666666666	0.6138113	0.6803236666666667	0.7113487333333334	0.5403615333333333	0.5733078666666667	0.5582362999999999	0.4528078	0.4773403	0.43947676666666663	0.2463505	0.7272528333333333	0.4994095	0.6606788666666666	0.2613282	0.3879781	0.6762985333333332	0.19020006666666667	0.5929666	0.3338764333333333	0.5286949666666666	0.4116142	0.29091663333333334	0.5307119	0.6592837333333333	0.6426981333333334	0.5559986333333333	0.09393693666666668	0.25284270000000003	0.7559989333333333	0.5152672666666667	0.7408857000000001	0.6399041333333333
36	0.40392686666666666	0.4211121666666666	0.8021369333333332	0.34606683333333327	0.4650662333333333	0.31948	0.9008172666666666	0.5920930000000001	0.7227045	0.7075403666666666	0.552362	0.5612964666666667	0.5926638666666667	0.44011359999999994	0.45388143333333336	0.4444399333333333	0.28353066666666665	0.7122019333333333	0.5258584000000001	0.6566814	0.34015993333333333	0.43464069999999994	0.7025655	0.1988117	0.6456177666666667	0.3673596333333333	0.5355717666666667	0.4225358000000001	0.3109576333333333	0.5177124666666666	0.6284997	0.7028327333333334	0.5769296666666667	0.07089847	0.20974473333333332	0.7412811333333332	0.5110226333333333	0.7622618	0.6729870333333333
37	0.36267256666666675	0.4127792666666667	0.8282795333333334	0.34646920000000003	0.4803367666666667	0.3089000333333333	0.8823433333333334	0.5469104333333333	0.7324729	0.6518221000000001	0.5739706666666666	0.5614067666666667	0.5751011	0.44781133333333334	0.4665899	0.4840508333333334	0.2880377	0.7286155666666666	0.4797609333333333	0.6045482333333334	0.43471886666666665	0.4214171	0.6985733000000001	0.26837706666666666	0.6030913999999999	0.3232955333333334	0.5269917333333333	0.43521703333333334	0.3084185666666666	0.47831646666666666	0.6376442999999999	0.6594722000000001	0.5038173666666667	0.10821120000000001	0.15052260333333334	0.7545409666666667	0.5386939666666667	0.7004685333333333	0.6694933333333334
38	0.35019986666666664	0.3903985333333333	0.7599475	0.4207974666666667	0.42494343333333334	0.27605003333333333	0.9209917	0.5211093666666667	0.7235051333333334	0.6840059000000002	0.6074508666666667	0.5819116000000001	0.5504916999999999	0.44182906666666666	0.47769806666666664	0.5072634	0.2885284	0.6995887999999999	0.4658419	0.5857039333333334	0.4557444666666666	0.42536466666666667	0.7273375	0.32746663333333337	0.6152598333333333	0.3779524	0.5311920666666666	0.4525245	0.33848436666666665	0.48838356666666666	0.6351572333333334	0.6068937666666667	0.5071429666666666	0.13139506666666667	0.2047164366666667	0.7542908333333335	0.5011507666666667	0.6840978999999999	0.6127715333333333
39	0.3443709666666666	0.39254433333333333	0.6785631333333333	0.48037403333333334	0.5378346	0.27269419999999994	0.8830911666666665	0.5453594	0.7245681333333334	0.6390996666666666	0.5847146666666667	0.6166347666666666	0.5477415666666667	0.4462876333333334	0.46621299999999993	0.5034864	0.2515446666666667	0.7066304666666667	0.43957699999999994	0.5612842666666668	0.44630193333333334	0.4071616333333334	0.7502762000000001	0.37206743333333336	0.5515618333333333	0.3978383333333333	0.5311631	0.47684639999999995	0.33724726666666666	0.49101206666666664	0.6644141666666668	0.6244067333333333	0.5040116333333334	0.13958046666666668	0.21387987	0.7703065666666666	0.5363936333333333	0.6001485666666665	0.5993132
40	0.40223543333333334	0.3849675666666667	0.5282610666666666	0.4781517	0.5411367	0.18228991666666663	0.7765513333333333	0.5736242333333333	0.7169087	0.6567543333333333	0.5393779	0.6644181666666666	0.5664118666666667	0.43065876666666664	0.44240406666666665	0.46471726666666663	0.25200676666666666	0.6841129666666667	0.4861657	0.5694860666666667	0.4423244	0.3776435333333334	0.8048274000000001	0.3414977666666667	0.569389	0.44094950000000005	0.5446558333333332	0.4841732666666667	0.3723241	0.5205835333333333	0.6756744333333334	0.6838568333333334	0.5376327333333333	0.11813810333333334	0.24779900000000002	0.7613548	0.6075911666666667	0.6432410999999999	0.5564775666666666
41	0.3974790333333333	0.4304740333333334	0.5368959000000001	0.46279016666666667	0.6164663333333333	0.11116438666666666	0.6852731666666666	0.5303725666666667	0.7495364666666666	0.6158879666666667	0.5034743666666667	0.6273419666666666	0.5803676000000001	0.4090468666666666	0.4107026	0.4292984333333334	0.26692356666666667	0.7089528666666666	0.46748746666666663	0.5601326666666667	0.44821780000000006	0.4094642000000001	0.7792629333333334	0.35257903333333324	0.5588437666666666	0.4298530333333333	0.5802219000000001	0.45595649999999993	0.41788206666666666	0.5158952333333333	0.6791459999999999	0.7358127333333333	0.5388145333333333	0.11769370333333334	0.17005536666666668	0.7745818	0.6910138333333333	0.6109611999999999	0.5284894
42	0.4684816333333333	0.3888322333333334	0.5320279666666666	0.4501698	0.6161379666666668	0.08407512	0.7562280333333332	0.4609341333333334	0.7929529	0.6263282	0.4729813	0.6122887666666667	0.5841904	0.3621471666666667	0.3918661666666667	0.42135913333333336	0.2748652666666667	0.7130439333333335	0.5090394666666667	0.5996598333333333	0.4718234666666667	0.5098282666666667	0.7978089666666666	0.3104879333333333	0.5574891000000001	0.43119149999999995	0.6268613666666667	0.4207994	0.41118343333333335	0.5237851	0.6737817	0.7241312999999999	0.5593539333333334	0.06652292	0.1726951333333333	0.7685010999999999	0.6622637333333333	0.5519645	0.48488960000000003
