Time (s)	Fret_1	Idl_1	Donor_1	Acceptor_1
2.175000e+01	0	0	-1.054067e+01	-2.129552e+01	
2.180000e+01	0	0	-2.140956e+01	-2.265719e+01	
2.185000e+01	0	0	2.348418e+00	1.402771e+01	
2.190000e+01	0	0	-1.562606e+01	1.922581e+01	
2.195000e+01	0	0	-4.659675e+00	1.044637e+01	
22	0	0	1.235127e+01	-7.948163e+00	
2.205000e+01	0	0	1.383973e+01	2.327131e+00	
2.210000e+01	0	0	-2.006462e+01	1.515543e+01	
2.215000e+01	0	0	9.343356e+00	-2.762036e+01	
2.220000e+01	0	0	-2.071597e+00	1.017665e-01	
2.225000e+01	0	0	-1.356378e+01	-9.052675e+00	
2.230000e+01	0	0	-1.003476e+01	-1.033840e+01	
2.235000e+01	0	0	-2.561324e+00	6.359871e-01	
2.240000e+01	0	0	-5.097029e+00	-8.779572e+00	
2.245000e+01	0	0	-1.515564e+00	-1.180165e-01	
2.250000e+01	0	0	-2.027784e+01	4.711930e+00	
2.255000e+01	0	0	-4.305705e+00	1.131966e+01	
2.260000e+01	0	0	-7.061210e+00	-2.621546e+01	
2.265000e+01	0	0	-8.915163e+00	5.474304e+00	
2.270000e+01	0	0	-5.441583e+00	-2.987219e+00	
2.275000e+01	0	0	-7.895607e+00	-9.410587e+00	
2.280000e+01	0	0	1.589759e+01	-3.426448e+00	
2.285000e+01	0	0	-1.869665e+01	8.145135e+00	
2.290000e+01	0	0	1.921078e+01	6.619342e+00	
2.295000e+01	0	0	1.247152e+01	6.573830e+00	
23	0	0	6.569116e+00	-6.824585e+00	
2.305000e+01	0	0	2.683833e+00	1.430074e+00	
2.310000e+01	0	0	1.776620e+00	7.717976e+00	
2.315000e+01	0	0	-1.153509e+01	5.987276e+00	
2.320000e+01	0	0	-9.808039e+00	-7.739190e+00	
2.325000e+01	0	0	3.565987e-01	2.180402e+00	
2.330000e+01	0	0	9.467949e+00	2.671800e+01	
2.335000e+01	0	0	-1.356968e+01	3.581088e+00	
2.340000e+01	0	0	-7.414768e+00	5.114390e+00	
2.345000e+01	0	0	9.948047e+00	2.649111e+01	
2.350000e+01	0	0	-8.549562e+00	-1.044046e+01	
2.355000e+01	0	0	-8.837656e-01	2.619184e+01	
2.360000e+01	0	0	-1.008295e+01	1.074745e+01	
2.365000e+01	0	0	1.056517e+00	1.785837e+01	
2.370000e+01	0	0	-3.896505e+00	-7.866334e+00	
2.375000e+01	0	0	-1.516916e+00	7.372911e+00	
2.380000e+01	0	0	3.213551e+00	-1.156508e+01	
2.385000e+01	0	0	9.657310e+00	7.839192e+00	
2.390000e+01	0	0	-2.286190e+01	3.102137e+00	
2.395000e+01	0	0	1.116116e+01	8.421573e+00	
24	0	0	-6.812026e+00	-1.042718e+01	
2.405000e+01	0	0	-1.232471e+01	-2.661155e+00	
2.410000e+01	0	0	-2.751171e+01	3.057686e+00	
2.415000e+01	0	0	2.875789e+00	-7.768707e-02	
2.420000e+01	0	0	2.386711e+01	1.926656e+01	
2.425000e+01	0	0	-2.224363e+00	4.589097e+00	
2.430000e+01	0	0	3.522212e+00	-6.510767e-01	
2.435000e+01	0	0	1.514700e+01	1.753696e+01	
2.440000e+01	0	0	-2.488569e+00	-9.950144e+00	
2.445000e+01	0	0	1.392514e+01	1.388070e+01	
2.450000e+01	0	0	-1.966901e+01	-3.020666e+00	
2.455000e+01	0	0	-1.494576e+01	1.801785e+01	
2.460000e+01	0	0	1.435726e+01	-8.962156e+00	
2.465000e+01	0	0	3.695041e+00	-3.453767e+01	
2.470000e+01	0	0	-2.537076e+00	-9.346000e+00	
2.475000e+01	0	0	1.644596e+01	-1.706662e+01	
2.480000e+01	0	0	-2.320472e+00	-5.955492e+00	
2.485000e+01	0	0	1.419593e+01	2.283759e+01	
2.490000e+01	0	0	1.306291e+01	-3.562896e+00	
2.495000e+01	0	0	-1.450413e+01	-1.696101e+01	
25	0	0	-1.841986e+01	5.246516e+00	
2.505000e+01	0	0	8.957663e+00	1.800112e+00	
2.510000e+01	0	0	1.589303e+01	-8.348771e+00	
2.515000e+01	0	0	2.645401e+00	9.416389e+00	
2.520000e+01	0	0	-1.019174e+01	5.277996e+00	
2.525000e+01	0	0	1.428073e+01	7.119541e+00	
2.530000e+01	0	0	9.733231e+00	-5.515408e+00	
2.535000e+01	0	0	1.381130e+00	-3.596526e-01	
2.540000e+01	0	0	-1.192281e+01	1.344750e+00	
2.545000e+01	0	0	-9.529012e+00	-3.804103e+00	
2.550000e+01	0	0	-1.974489e+01	-1.053777e+01	
2.555000e+01	0	0	6.324665e+00	1.539544e+01	
2.560000e+01	0	0	5.868601e+00	1.640161e+01	
2.565000e+01	0	0	5.645692e+00	1.691517e+01	
2.570000e+01	0	0	-6.841439e-01	-8.287360e-01	
2.575000e+01	0	0	1.183274e+00	-9.916551e+00	
2.580000e+01	0	0	-1.051125e+01	2.351430e+00	
2.585000e+01	0	0	1.258077e+01	8.005131e+00	
2.590000e+01	0	0	1.666022e+01	4.340733e+00	
2.595000e+01	0	0	-8.756094e-01	-2.213552e+01	
26	0	0	-1.046115e+01	-2.594847e+01	
2.605000e+01	0	0	6.541635e+00	6.904858e+00	
2.610000e+01	0	0	7.190671e+00	-3.006653e+00	
2.615000e+01	0	0	-1.097325e+01	3.817650e+00	
2.620000e+01	0	0	6.067297e+00	-2.749446e+00	
2.625000e+01	0	0	-2.900054e+00	-5.714600e+00	
2.630000e+01	0	0	-1.103641e+01	1.765483e+01	
2.635000e+01	0	0	7.344646e-01	1.711754e+00	
2.640000e+01	0	0	-1.464418e+01	-2.769027e+00	
2.645000e+01	0	0	1.762079e+01	-6.859045e+00	
2.650000e+01	0	0	-1.205371e+01	-1.745886e+00	
2.655000e+01	0	0	-1.216104e+01	-9.847424e+00	
2.660000e+01	0	0	2.514541e+01	-1.129086e+01	
2.665000e+01	0	0	-1.006226e+01	-3.097085e+00	
2.670000e+01	0	0	2.262151e+00	3.779309e+00	
2.675000e+01	0	0	-1.966748e+00	2.383340e+01	
2.680000e+01	0	0	1.821404e+00	5.575962e+00	
2.685000e+01	0	0	1.262222e+01	-7.936595e+00	
2.690000e+01	0	0	4.754813e+00	-2.253863e+00	
2.695000e+01	0	0	1.315265e+01	3.479318e+00	
27	0	0	-5.475819e+00	-1.143583e+01	
2.705000e+01	0	0	1.965489e+01	-1.658909e+01	
2.710000e+01	0	0	2.080408e+00	5.745003e+00	
2.715000e+01	0	0	-1.416791e+01	-5.583590e-01	
2.720000e+01	0	0	1.313692e+01	-4.119348e+00	
2.725000e+01	0	0	-1.634730e+01	1.250356e+01	
2.730000e+01	0	0	-9.955828e+00	-2.866334e+00	
2.735000e+01	0	0	-3.636679e+00	-2.997108e+00	
2.740000e+01	0	0	-2.213373e+01	1.040867e+01	
2.745000e+01	0	0	-1.747732e+00	1.049841e+01	
2.750000e+01	0	0	-1.691636e+00	-5.081626e+00	
2.755000e+01	0	0	6.630447e-01	3.981269e+00	
2.760000e+01	0	0	1.918514e+01	-8.057671e+00	
2.765000e+01	0	0	-7.875175e+00	-1.639773e+01	
2.770000e+01	0	0	7.909395e-01	1.794728e+01	
2.775000e+01	0	0	1.055223e+01	-2.122838e+00	
2.780000e+01	0	0	1.336486e+00	1.978618e+00	
2.785000e+01	0	0	-1.760195e+01	-1.426087e+00	
2.790000e+01	0	0	8.542475e+00	6.776115e-01	
2.795000e+01	0	0	7.703732e+00	-2.729281e+00	
28	0	0	1.954815e+01	-1.446913e+01	
2.805000e+01	0	0	2.329287e+00	1.632724e+01	
2.810000e+01	0	0	1.568569e+01	2.388146e-01	
2.815000e+01	0	0	1.220202e+01	2.616820e+00	
2.820000e+01	0	0	-3.649490e+00	1.052656e+01	
2.825000e+01	0	0	2.845933e+00	2.536401e+01	
2.830000e+01	0	0	-6.782009e+00	1.199226e+01	
2.835000e+01	0	0	-1.178811e+01	3.523128e+00	
2.840000e+01	0	0	8.053996e+00	3.725432e+00	
2.845000e+01	0	0	-1.346064e+01	-1.615770e+00	
2.850000e+01	0	0	7.746140e+00	-4.871060e+00	
2.855000e+01	0	0	8.055769e+00	-9.394944e-01	
2.860000e+01	0	0	5.525018e+00	-4.614120e+00	
2.865000e+01	0	0	1.046598e+01	-5.521998e+00	
2.870000e+01	0	0	-2.095933e+01	1.063062e+01	
2.875000e+01	0	0	-9.345160e+00	-1.143792e+01	
2.880000e+01	0	0	-8.384386e+00	-1.828715e+01	
2.885000e+01	0	0	-1.929030e+01	-4.807658e+00	
2.890000e+01	0	0	-1.156013e+01	-7.882899e+00	
2.895000e+01	0	0	5.150057e+00	1.776946e+01	
29	0	0	1.254899e+01	6.902199e+00	
2.905000e+01	0	0	9.708069e+00	4.873348e+00	
2.910000e+01	0	0	-3.879604e+00	-2.175825e+01	
2.915000e+01	0	0	-9.346927e+00	1.730000e+01	
2.920000e+01	0	0	1.049261e+01	2.037600e+01	
2.925000e+01	0	0	-1.302328e+01	-1.541872e+01	
2.930000e+01	0	0	3.649331e+00	1.032680e+01	
2.935000e+01	0	0	1.624373e+01	-3.628298e+00	
2.940000e+01	0	0	-1.775185e-01	-5.908592e+00	
2.945000e+01	0	0	-5.487663e+00	8.339568e+00	
2.950000e+01	0	0	-1.977914e+01	1.745218e+00	
2.955000e+01	0	0	-1.997232e+01	2.746083e+00	
2.960000e+01	0	0	-4.588541e-01	1.830876e+01	
2.965000e+01	0	0	2.718544e+00	-9.052739e+00	
2.970000e+01	0	0	-3.578304e+00	9.098974e+00	
2.975000e+01	0	0	6.272520e+00	2.335576e+01	
2.980000e+01	0	0	-7.821712e+00	2.715352e+00	
2.985000e+01	0	0	7.444252e+00	7.068856e-01	
2.990000e+01	0	0	-2.606647e+01	5.542456e-01	
2.995000e+01	0	0	-6.940967e+00	9.423512e+00	
30	0	0	-2.943032e+00	9.976281e+00	
3.005000e+01	0	0	-1.813715e+00	4.030682e-02	
3.010000e+01	0	0	-8.472254e+00	-2.875226e+01	
3.015000e+01	0	0	1.412213e+01	-8.384566e+00	
3.020000e+01	0	0	2.114558e+01	1.818677e+01	
3.025000e+01	0	0	1.668324e+01	-3.619285e+00	
3.030000e+01	0	0	-5.686299e+00	-1.319337e+01	
3.035000e+01	0	0	-3.079152e+00	-5.423381e+00	
3.040000e+01	0	0	8.493969e+00	9.377311e+00	
3.045000e+01	0	0	2.613625e+01	-5.928923e+00	
3.050000e+01	0	0	1.979210e+00	-5.942792e+00	
3.055000e+01	0	0	-1.122350e+01	7.846277e+00	
3.060000e+01	0	0	9.769278e+00	1.688058e+01	
3.065000e+01	0	0	1.656835e+01	-1.983151e+01	
3.070000e+01	0	0	1.187939e+01	-6.983664e+00	
3.075000e+01	0	0	1.845290e+01	9.799932e+00	
3.080000e+01	0	0	-3.704140e+00	1.542632e+01	
3.085000e+01	0	0	2.835389e+00	4.715851e+00	
3.090000e+01	0	0	-1.341927e+01	5.038278e+00	
3.095000e+01	0	0	1.370154e+00	1.073752e+00	
31	0	0	4.851915e+00	-8.459413e+00	
3.105000e+01	0	0	1.510992e+01	4.311954e+00	
3.110000e+01	0	0	-1.755689e+01	2.947359e+00	
3.115000e+01	0	0	1.063905e+01	-9.262450e+00	
3.120000e+01	0	0	9.086115e-01	-6.789114e+00	
3.125000e+01	0	0	-4.858628e+00	-1.311217e+01	
3.130000e+01	0	0	-7.588507e+00	-2.388927e+01	
3.135000e+01	0	0	1.726727e+01	1.242246e+01	
3.140000e+01	0	0	-1.902187e+00	1.903520e+01	
3.145000e+01	0	0	-1.527415e+00	-1.405167e+01	
3.150000e+01	0	0	-1.614395e-02	-1.447580e+01	
3.155000e+01	0	0	-4.385065e-01	2.902764e+00	
3.160000e+01	0	0	6.459308e-01	-3.655734e+00	
3.165000e+01	0	0	5.623219e+00	2.446769e+00	
3.170000e+01	0	0	-1.022381e+01	1.677689e+01	
3.175000e+01	0	0	-1.967719e+00	-1.381075e+01	
3.180000e+01	0	0	2.921052e+01	-1.759072e+01	
3.185000e+01	0	0	-4.664629e+00	2.654355e+00	
3.190000e+01	0	0	8.824709e-01	4.651797e+00	
3.195000e+01	0	0	-2.443631e+00	-5.787539e+00	
32	0	0	1.051649e+01	-1.644052e-01	
3.205000e+01	0	0	-2.868547e-01	-4.127808e+00	
3.210000e+01	0	0	2.837930e+00	4.190861e+00	
3.215000e+01	0	0	-9.688127e+00	-3.634936e-01	
3.220000e+01	0	0	-1.221178e+01	1.022554e+01	
3.225000e+01	0	0	-2.412489e+00	-5.685941e+00	
3.230000e+01	0	0	-3.814906e+00	7.157969e+00	
3.235000e+01	0	0	-5.611225e+00	3.975090e+00	
3.240000e+01	0	0	-1.106260e+01	-6.458867e-01	
3.245000e+01	0	0	-9.115455e-01	-2.067518e+01	
3.250000e+01	0	0	1.420037e+01	-2.313923e+01	
3.255000e+01	0	0	4.007804e-01	-1.134697e+01	
3.260000e+01	0	0	2.688309e+01	2.894065e+00	
3.265000e+01	0	0	-2.637333e+01	-1.017369e+01	
3.270000e+01	0	0	-9.787542e+00	7.858093e+00	
3.275000e+01	0	0	4.905671e+00	1.360394e+01	
3.280000e+01	0	0	-1.126865e+01	-7.050526e+00	
3.285000e+01	0	0	5.149477e+00	-1.292854e-02	
3.290000e+01	0	0	1.150629e+01	1.121747e+01	
3.295000e+01	0	0	2.204406e+00	1.194802e+00	
33	0	0	9.793124e+00	2.254423e+01	
3.305000e+01	0	0	1.116095e+01	2.459527e+00	
3.310000e+01	0	0	8.730475e+00	6.698723e+00	
3.315000e+01	0	0	-1.307074e+01	1.996641e-01	
3.320000e+01	0	0	-2.640553e+00	1.643989e+01	
3.325000e+01	0	0	6.831631e+00	-1.329998e+00	
3.330000e+01	0	0	-1.470940e+01	-1.006130e+01	
3.335000e+01	0	0	-1.096468e+01	7.333708e+00	
3.340000e+01	0	0	5.514260e+00	1.729110e+01	
3.345000e+01	0	0	-2.784255e+00	-1.332941e+00	
3.350000e+01	0	0	-2.569532e+01	-5.352240e+00	
3.355000e+01	0	0	-1.818817e+01	1.034351e+01	
3.360000e+01	0	0	-5.461011e+00	-1.909189e+01	
3.365000e+01	0	0	2.786338e+00	5.131488e+00	
3.370000e+01	0	0	1.292568e+01	-1.261460e+01	
3.375000e+01	0	0	-1.297754e+01	2.200595e+00	
3.380000e+01	0	0	-1.356023e+01	1.456520e+01	
3.385000e+01	0	0	5.391782e+00	-1.665204e+01	
3.390000e+01	0	0	6.459623e+00	1.859243e+01	
3.395000e+01	0	0	1.533293e+00	-1.546290e+01	
34	0	0	-4.026031e+00	-1.480736e+01	
3.405000e+01	0	0	-1.978366e+01	-2.942090e+00	
3.410000e+01	0	0	3.933287e+00	-1.901621e+00	
3.415000e+01	0	0	-7.962034e+00	-1.587467e+01	
3.420000e+01	0	0	-1.099529e+01	-1.186107e+01	
3.425000e+01	0	0	-4.888199e+00	3.382949e+00	
3.430000e+01	0	0	1.876268e+01	-2.467448e+00	
3.435000e+01	0	0	3.082777e+00	9.912606e+00	
3.440000e+01	0	0	-1.582805e+01	-1.845556e+00	
3.445000e+01	0	0	2.929719e+00	3.309630e+00	
3.450000e+01	0	0	3.050051e+01	1.319786e+01	
3.455000e+01	0	0	4.670731e+00	1.121940e+00	
3.460000e+01	0	0	-1.708093e+01	-8.192910e+00	
3.465000e+01	0	0	2.834367e+00	-2.056150e+00	
3.470000e+01	0	0	1.096598e+01	-6.916140e+00	
3.475000e+01	0	0	-1.466935e+00	-2.425623e+01	
3.480000e+01	0	0	-5.272276e+00	-8.802612e+00	
3.485000e+01	0	0	-2.526322e+00	-1.198396e+01	
3.490000e+01	0	0	-1.303838e+01	9.861475e+00	
3.495000e+01	0	0	-6.524261e+00	1.403742e+01	
35	0	0	1.418077e+01	7.580917e+00	
3.505000e+01	0	0	5.005526e+00	3.822988e+00	
3.510000e+01	0	0	7.066363e+00	-1.878428e+01	
3.515000e+01	0	0	3.763857e+00	3.675133e+00	
3.520000e+01	0	0	-1.100932e+01	-4.754889e+00	
3.525000e+01	0	0	-1.039723e+00	-7.270103e+00	
3.530000e+01	0	0	-1.354636e+01	-2.491508e+00	
3.535000e+01	0	0	1.005241e+01	7.098144e+00	
3.540000e+01	0	0	1.164441e+00	5.166778e+00	
3.545000e+01	0	0	9.425194e+00	-1.969564e+00	
3.550000e+01	0	0	-1.162026e+01	1.792511e+01	
3.555000e+01	0	0	6.864161e+00	-2.761835e+00	
3.560000e+01	0	0	3.061557e+00	9.586770e+00	
3.565000e+01	0	0	-7.181546e+00	1.163216e+01	
3.570000e+01	0	0	5.014849e+00	-1.002718e+01	
3.575000e+01	0	0	-4.043991e+00	-8.485702e+00	
3.580000e+01	0	0	-1.730328e+01	1.162537e+01	
3.585000e+01	0	0	-2.130235e+00	-1.577828e+01	
3.590000e+01	0	0	1.145099e+01	-2.389320e+01	
3.595000e+01	0	0	-1.009112e+01	-2.075932e+01	
36	0	0	1.621114e+00	-8.041770e+00	
3.605000e+01	0	0	-2.310090e+01	2.156157e+00	
3.610000e+01	0	0	1.588111e+01	-1.200122e+01	
3.615000e+01	0	0	-8.440546e+00	9.755176e+00	
3.620000e+01	0	0	5.957138e-01	-8.325376e+00	
3.625000e+01	0	0	1.778164e+01	5.904900e+00	
3.630000e+01	0	0	1.519055e+01	1.568679e+01	
3.635000e+01	0	0	-1.837405e+00	-4.738300e+00	
3.640000e+01	0	0	-8.861633e+00	-4.313126e+00	
3.645000e+01	0	0	-9.607590e+00	-1.008153e+01	
3.650000e+01	0	0	8.331140e+00	-6.851496e+00	
3.655000e+01	0	0	9.380851e+00	5.925936e+00	
3.660000e+01	0	0	3.652340e+01	-1.110575e+01	
3.665000e+01	0	0	2.266672e+01	-2.981825e+00	
3.670000e+01	0	0	-2.618913e+01	-1.676822e+01	
3.675000e+01	0	0	-2.421159e+00	-1.005236e+01	
3.680000e+01	0	0	-6.239163e+00	1.473580e+01	
3.685000e+01	0	0	5.587958e+00	-4.148556e-01	
3.690000e+01	0	0	1.994230e+01	6.722680e+00	
3.695000e+01	0	0	-1.594826e+01	-5.249786e+00	
37	0	0	-8.131187e+00	-2.432648e+00	
3.705000e+01	0	0	-4.363163e-01	6.132034e+00	
3.710000e+01	0	0	-4.340976e-01	1.071615e+01	
3.715000e+01	0	0	6.315683e+00	1.734361e+01	
3.720000e+01	0	0	6.013844e+00	-3.212905e+00	
3.725000e+01	0	0	1.590684e+00	-1.540350e+01	
3.730000e+01	0	0	1.680247e+01	1.918613e+01	
3.735000e+01	0	0	-7.112432e+00	-4.646830e+00	
3.740000e+01	0	0	2.161128e+01	8.291807e+00	
3.745000e+01	0	0	-1.353691e+01	3.413663e+00	
3.750000e+01	0	0	-1.413237e+01	-3.674341e+01	
3.755000e+01	0	0	4.436808e+00	4.807874e+00	
3.760000e+01	0	0	3.936438e+00	-1.554810e+00	
3.765000e+01	0	0	1.485244e+01	-5.822138e+00	
3.770000e+01	0	0	-4.079823e+00	-5.293358e+00	
3.775000e+01	0	0	8.046581e+00	9.852310e+00	
3.780000e+01	0	0	2.197286e+01	5.413757e+00	
3.785000e+01	0	0	-1.279033e+01	-1.887311e+01	
3.790000e+01	0	0	1.321385e+00	-6.721806e+00	
3.795000e+01	0	0	-9.097534e+00	-9.618195e-01	
38	0	0	-2.039726e+01	-1.220164e+01	
3.805000e+01	0	0	-3.729981e+00	-1.571152e+01	
3.810000e+01	0	0	-1.263594e+01	5.241414e+00	
3.815000e+01	0	0	-1.252992e+01	-4.691993e-01	
3.820000e+01	0	0	5.472659e-01	-3.085712e+00	
3.825000e+01	0	0	2.177445e+00	6.015923e+00	
3.830000e+01	0	0	1.541622e+00	-9.409206e+00	
3.835000e+01	0	0	6.269006e+00	-9.945629e+00	
3.840000e+01	0	0	3.296446e+00	-9.927903e+00	
3.845000e+01	0	0	-1.915257e+00	7.958023e+00	
3.850000e+01	0	0	-1.101821e+01	-1.240590e+01	
3.855000e+01	0	0	4.150722e+00	1.685785e+00	
3.860000e+01	0	0	-9.755566e+00	-2.912445e+00	
3.865000e+01	0	0	-9.092460e+00	-3.574454e+00	
3.870000e+01	0	0	2.224444e+01	-6.345867e+00	
3.875000e+01	0	0	1.466864e+01	-2.561903e+00	
3.880000e+01	0	0	-1.467896e+00	-8.561725e+00	
3.885000e+01	0	0	1.398432e+00	-7.751717e+00	
3.890000e+01	0	0	-3.353733e+00	-1.142768e+01	
3.895000e+01	0	0	2.068428e+01	7.323760e+00	
39	0	0	-9.913897e+00	-1.727426e+00	
3.905000e+01	0	0	6.113738e+00	-2.219339e+00	
3.910000e+01	0	0	9.832803e+00	4.143898e+00	
3.915000e+01	0	0	-2.507939e+00	4.985360e+00	
3.920000e+01	0	0	-7.249284e+00	-1.585344e+01	
3.925000e+01	0	0	-5.593205e+00	1.642539e+00	
3.930000e+01	0	0	-6.918612e+00	7.906563e+00	
3.935000e+01	0	0	-3.013617e+00	7.838861e+00	
3.940000e+01	0	0	-3.783011e+00	1.107985e+01	
3.945000e+01	0	0	2.382197e+01	5.347515e+00	
3.950000e+01	0	0	-9.751083e+00	-3.138586e+00	
3.955000e+01	0	0	1.445855e+01	4.540019e+00	
3.960000e+01	0	0	7.598708e+00	4.945824e+00	
3.965000e+01	0	0	-1.257729e+01	-1.124704e+00	
3.970000e+01	0	0	-8.034101e+00	5.578326e+00	
3.975000e+01	0	0	-1.405898e+01	-5.693675e+00	
3.980000e+01	0	0	-7.367920e+00	-7.060430e+00	
3.985000e+01	0	0	-5.444541e-01	-1.263714e+01	
3.990000e+01	0	0	-1.123895e+01	-8.423307e+00	
3.995000e+01	0	0	1.324258e+01	-1.985502e+00	
40	0	0	1.133591e+01	-1.195027e+01	
4.005000e+01	0	0	5.660964e+00	4.983304e+00	
4.010000e+01	0	0	-1.977363e+01	9.597371e+00	
4.015000e+01	0	0	-5.438405e-01	5.211365e+00	
4.020000e+01	0	0	-5.640426e+00	-9.007257e+00	
4.025000e+01	0	0	-1.472440e+01	2.462084e+00	
4.030000e+01	0	0	-3.060029e+00	1.112461e+01	
4.035000e+01	0	0	2.399014e+01	1.139052e+01	
4.040000e+01	0	0	1.673965e+01	-1.991482e+01	
4.045000e+01	0	0	6.497172e+00	4.974623e-01	
4.050000e+01	0	0	3.660332e+00	5.015451e+00	
4.055000e+01	0	0	1.790817e+01	1.474783e+01	
4.060000e+01	0	0	1.161891e+01	8.015082e+00	
4.065000e+01	0	0	-3.698822e+00	-4.946184e+00	
4.070000e+01	0	0	1.375334e+01	9.106030e+00	
4.075000e+01	0	0	-2.165899e+01	-1.469207e+01	
4.080000e+01	0	0	1.275864e+01	1.464419e+00	
4.085000e+01	0	0	9.965304e+00	1.349469e+01	
4.090000e+01	0	0	-1.991091e+01	-2.462371e-02	
4.095000e+01	0	0	-1.277142e+01	6.658631e+00	
41	0	0	9.287649e+00	5.089617e+00	
4.105000e+01	0	0	-2.971603e+00	1.381824e+01	
4.110000e+01	0	0	1.331368e-01	-9.067695e+00	
4.115000e+01	0	0	-6.556584e+00	1.740267e+01	
4.120000e+01	0	0	-4.029613e+00	5.977489e+00	
4.125000e+01	0	0	1.844262e+00	1.442368e+01	
4.130000e+01	0	0	4.387105e+00	-7.229891e+00	
4.135000e+01	0	0	-5.932714e+00	-7.610452e+00	
4.140000e+01	0	0	4.692699e+00	-1.287051e+01	
4.145000e+01	0	0	7.076037e+00	-2.837291e+00	
4.150000e+01	0	0	-1.774133e+01	-1.779527e+00	
4.155000e+01	0	0	8.081175e+00	-3.496238e+00	
4.160000e+01	0	0	1.627420e+00	-8.009611e-01	
4.165000e+01	0	0	-1.410898e+01	7.643901e-01	
4.170000e+01	0	0	4.186252e+00	-2.069040e+01	
4.175000e+01	0	0	-2.594777e+01	8.884467e-01	
4.180000e+01	0	0	2.090402e+01	1.767769e+00	
4.185000e+01	0	0	-1.358430e+00	-6.974295e+00	
4.190000e+01	0	0	-6.666500e+00	-1.683038e+01	
4.195000e+01	0	0	-1.849880e+01	1.554389e+01	
42	0	0	8.667767e+00	8.331246e+00	
4.205000e+01	0	0	7.171913e+00	-2.037857e+01	
4.210000e+01	0	0	-1.364146e+00	-1.301412e+01	
4.215000e+01	0	0	-2.123732e+00	9.096120e+00	
4.220000e+01	0	0	-5.322238e+00	-4.917401e+00	
4.225000e+01	0	0	2.121655e+01	-1.863896e+01	
4.230000e+01	0	0	5.597417e+00	6.166569e+00	
4.235000e+01	0	0	-3.961976e+00	4.148579e+00	
4.240000e+01	0	0	-4.827967e+00	8.322217e+00	
4.245000e+01	0	0	-1.055471e+01	-4.692695e-01	
4.250000e+01	0	0	-6.708545e+00	4.254018e+00	
4.255000e+01	0	0	-1.451702e+01	-5.936481e+00	
4.260000e+01	0	0	1.506487e+01	-2.653810e+01	
4.265000e+01	0	0	7.083098e+00	-6.923851e+00	
4.270000e+01	0	0	-9.419695e+00	-1.071979e+00	
4.275000e+01	0	0	-8.094366e-01	1.265515e+01	
4.280000e+01	0	0	4.847270e+00	-8.718836e+00	
4.285000e+01	0	0	1.842345e+01	3.870043e+00	
4.290000e+01	0	0	-7.642801e-02	-1.838111e+00	
4.295000e+01	0	0	-1.808935e+00	6.647741e+00	
43	0	0	-6.309767e+00	7.006742e+00	
4.305000e+01	0	0	1.485158e+01	-3.009324e+00	
4.310000e+01	0	0	-1.705845e+01	9.220002e+00	
4.315000e+01	0	0	2.765400e+00	8.145444e+00	
4.320000e+01	0	0	-2.036223e+01	1.513905e-01	
4.325000e+01	0	0	-5.679162e+00	-1.819189e+00	
4.330000e+01	0	0	4.642342e+00	1.005054e+01	
4.335000e+01	0	0	1.642458e+01	4.153488e+00	
4.340000e+01	0	0	-6.006161e+00	4.553768e+00	
4.345000e+01	0	0	5.064268e+00	-1.391816e+01	
4.350000e+01	0	0	-1.084815e+01	-2.285015e+01	
4.355000e+01	0	0	1.923088e+01	-6.060359e+00	
4.360000e+01	0	0	2.299566e+00	2.010507e+01	
4.365000e+01	0	0	1.546038e+00	-1.205955e+01	
4.370000e+01	0	0	1.302755e+01	-1.819919e+01	
4.375000e+01	0	0	-3.661621e+00	1.207439e+01	
4.380000e+01	0	0	7.310151e+00	-6.892136e-01	
4.385000e+01	0	0	-1.131152e+01	5.880284e+00	
4.390000e+01	0	0	-8.452339e+00	1.290834e+01	
4.395000e+01	0	0	-1.852302e+00	-9.905164e+00	
44	0	0	1.634620e+01	6.497838e+00	
4.405000e+01	0	0	1.586391e+00	3.800246e+00	
4.410000e+01	0	0	9.436323e+00	1.351903e+01	
4.415000e+01	0	0	-8.015737e+00	-1.092821e+01	
4.420000e+01	0	0	3.575465e-01	-9.439342e+00	
4.425000e+01	0	0	1.104515e+01	-1.587672e+01	
4.430000e+01	0	0	1.576598e+01	-1.268488e+01	
4.435000e+01	0	0	-7.156185e+00	-4.562356e+00	
4.440000e+01	0	0	9.796545e+00	1.221446e+01	
4.445000e+01	0	0	-6.642973e-02	1.939431e+00	
4.450000e+01	0	0	4.611403e+00	-8.082245e+00	
4.455000e+01	0	0	9.287852e+00	9.081240e+00	
4.460000e+01	0	0	4.470817e+00	1.725231e+00	
4.465000e+01	0	0	7.691077e+00	8.590590e+00	
4.470000e+01	0	0	2.730120e+00	1.172198e+01	
4.475000e+01	0	0	1.674207e+01	-9.928753e+00	
4.480000e+01	0	0	1.140118e+01	-1.222260e+01	
4.485000e+01	0	0	-3.704867e+00	-4.979419e+00	
4.490000e+01	0	0	5.712265e-01	1.006780e+01	
4.495000e+01	0	0	-2.548604e+00	-2.157446e+01	
45	0	0	-1.201130e+01	1.046949e+01	
4.505000e+01	0	0	1.377121e+00	1.018050e+01	
4.510000e+01	0	0	-1.568857e+01	3.019988e+00	
4.515000e+01	0	0	8.536439e+00	-1.587795e+01	
4.520000e+01	0	0	3.010358e-01	1.238027e+01	
